Show Id,views
80126997,117.3
80141185,117.3
80197310,117.3
81036530,117.3
80081155,117.3
80107737,117.3
80106754,117.3
80141787,117.3
80057691,117.3
80227777,117.3
80214579,117.3
80079427,117.3
80141261,118.575
80134885,118.575
80201823,118.575
80115134,118.575
80173625,119.85
80159668,119.85
80117401,119.85
80144152,121.125
80075476,121.125
80151962,121.125
80163366,121.125
80184868,121.125
80161232,121.125
80149259,122.4
80144804,122.4
80097355,122.4
80093105,123.675
80097349,123.675
80103818,123.675
80148180,123.675
80098284,123.675
80104103,123.675
80154688,123.675
80107948,123.675
80168033,124.95
80103424,124.95
80094096,124.95
80152442,124.95
80156856,126.225
80144454,126.225
80117080,126.225
80156857,126.225
80178078,126.225
80127604,126.225
80191513,126.225
80217133,126.225
80183897,126.225
80999996,127.5
80127990,127.5
80992365,127.5
80226236,127.5
80185032,127.5
81004270,127.5
80184972,127.5
80122759,127.5
80114666,128.775
80182274,128.775
80142223,128.775
80196586,128.775
80103311,130.05
80097003,130.05
80115857,130.05
80208295,130.05
80158750,130.05
80168221,130.05
80220758,131.325
80245518,131.325
80162192,131.325
80135164,131.325
80128722,131.325
80155475,131.325
80171678,132.6
80171742,132.6
80113589,132.6
81005312,132.6
80218656,132.6
80096955,132.6
80196135,133.875
80170875,133.875
80993495,133.875
80109295,133.875
81037984,135.15
80191219,135.15
80189623,135.15
80216988,135.15
80201200,137.7
80168230,137.7
80171659,137.7
80133153,137.7
80993650,137.7
80209866,138.975
80223050,138.975
80164088,140.25
81035836,140.25
80158844,140.25
80168084,140.25
81013710,140.25
80227117,140.25
81018238,140.25
80226357,140.25
80992496,141.525
80195886,141.525
80190449,142.8
80118916,144.075
80174434,144.075
80208091,144.075
80168028,144.075
81016043,144.075
80173606,145.35
80237420,145.35
80237300,146.625
80122177,146.625
80167460,147.9
80177414,147.9
81035887,149.175
80172958,149.175
81044857,149.175
80119234,150.45
80211728,150.45
80991026,151.725
80169549,151.725
81039323,151.725
80226242,153
81052279,153
80091936,154.275
80168079,154.275
80228282,154.275
80068327,156.825
80146805,158.1
80108149,158.1
80177865,159.375
80131563,160.65
81035883,160.65
81010870,163.2
80215782,164.475
80173176,164.475
80187061,165.75
80245442,165.75
80194289,168.3
80228146,172.125
80067522,174.675
80201175,177.225
80183783,183.6
81002213,192.525
80203996,210.375
80203997,211.65
80203998,211.65
80184055,35.7
80117484,63.75
80185322,65.025
80216664,66.3
80183198,66.3
80172000,67.575
80128715,67.575
80214584,67.575
80151370,68.85
80124724,68.85
80183088,68.85
80124680,72.675
80150002,72.675
80133551,75.225
80205204,75.225
80164077,76.5
80134780,77.775
80214478,77.775
80134967,79.05
80183329,80.325
80134826,80.325
80185166,80.325
80134968,81.6
80133663,81.6
80128688,84.15
80117452,84.15
80133552,84.15
80185223,84.15
80133553,84.15
80191665,84.15
80177406,84.15
80191804,84.15
80117453,85.425
80185321,85.425
80187435,85.425
80158919,86.7
80189806,87.975
80134966,87.975
80213148,89.25
80128689,89.25
80177405,89.25
80158871,89.25
80081987,90.525
80133550,90.525
80133554,90.525
80158670,90.525
80124727,91.8
80160726,93.075
80220531,94.35
80173267,96.9
80170870,96.9
80221308,96.9
80198018,96.9
80197301,99.45
80173269,99.45
80100054,99.45
80164930,99.45
80124726,99.45
80133549,99.45
81031652,100.725
80100936,102
80196216,102
80993656,102
80168161,102
80210147,102
80106793,103.275
80205451,103.275
80162246,103.275
80113669,104.55
80151483,104.55
80180224,105.825
80146759,105.825
80219917,105.825
80117747,107.1
80171022,107.1
80142103,107.1
81004223,107.1
80208273,107.1
80142474,108.375
80164456,108.375
80194737,108.375
80190585,108.375
80220677,108.375
81050194,108.375
80190215,109.65
80222248,109.65
80994282,109.65
81037898,109.65
80210716,109.65
80190130,110.925
80132381,110.925
80173271,110.925
80232892,110.925
80103734,110.925
81043753,110.925
80206907,110.925
80128691,112.2
80191109,112.2
80157866,112.2
80170992,112.2
81014345,112.2
80218099,112.2
80178974,113.475
80134526,113.475
80134527,113.475
80195807,113.475
80216003,113.475
80213401,113.475
80189955,113.475
80223136,113.475
80994419,113.475
80155477,113.475
80017535,114.75
80187301,114.75
80103425,114.75
80226076,114.75
80214621,114.75
81024500,114.75
80188580,114.75
80244078,114.75
80109341,114.75
80209751,116.025
80182949,116.025
80049873,116.025
80184770,116.025
80167491,116.025
80099016,116.025
80162210,116.025
80220676,117.3
80990658,117.3
80214583,117.3
80117736,117.3
80148967,117.3
80214580,117.3
80168198,117.3
80178882,117.3
80198419,117.3
80159566,117.3
80202503,118.575
80190840,118.575
80082242,118.575
80198745,118.575
80174220,119.85
81035881,119.85
80171705,119.85
80209608,119.85
80156684,121.125
80139506,121.125
80174137,121.125
80164212,121.125
80233962,122.4
80176212,122.4
80217120,122.4
80213299,122.4
80141788,122.4
80097519,123.675
80184547,123.675
80201497,123.675
80100937,123.675
80175314,123.675
80160081,126.225
80153895,126.225
80174219,126.225
80168189,127.5
80992995,127.5
81045891,127.5
80171733,127.5
81039410,127.5
81001000,127.5
80211622,127.5
80195964,127.5
80209658,127.5
81021528,128.775
80114719,128.775
81034599,128.775
80198478,128.775
80211380,128.775
81026667,130.05
80169617,130.05
80134431,130.05
80107084,130.05
80159586,130.05
81019144,131.325
80987464,131.325
80117458,131.325
80167647,131.325
80174897,132.6
81020005,132.6
80245357,132.6
80161216,132.6
80216834,133.875
81023638,133.875
80109551,133.875
80149821,133.875
81047680,133.875
80244782,133.875
80244547,135.15
80998786,135.15
81024041,135.15
81055395,136.425
81016750,137.7
80994130,138.975
80244709,140.25
80168167,140.25
80191608,140.25
81011955,141.525
80173485,141.525
81052266,141.525
80167481,144.075
80213024,144.075
81039383,145.35
81021831,145.35
81045060,146.625
81034600,147.9
80218111,149.175
80992039,149.175
80202903,149.175
81033516,150.45
81018377,151.725
80993655,151.725
80148162,154.275
80991033,154.275
80152434,154.275
81034931,155.55
81000860,155.55
80244019,156.825
80102952,158.1
80109296,159.375
80157072,160.65
80199806,160.65
80119233,161.925
81018234,163.2
80222787,163.2
80244640,163.2
80991158,164.475
81004470,165.75
80988834,165.75
80158148,165.75
81026343,167.025
81010962,168.3
81011936,169.575
81025884,172.125
81031306,173.4
81048551,173.4
81029383,173.4
81057229,174.675
81026705,174.675
80239961,177.225
80236133,177.225
80226234,178.5
80239666,178.5
81045054,184.875
81015498,188.7
81031181,191.25
80232329,195.075
81050688,225.675
80988062,397.8
81020973,56.1
80192138,62.475
80216677,63.75
80226951,65.025
80192139,65.025
80217826,67.575
80223582,68.85
80158802,71.4
80238360,72.675
80183089,72.675
80192135,72.675
80239503,72.675
80213654,73.95
80191044,75.225
80191051,75.225
80192062,75.225
80203919,75.225
80191555,76.5
80192136,76.5
80216224,76.5
80196589,77.775
80191988,79.05
80183197,79.05
80223734,80.325
80187306,80.325
80192137,80.325
80214464,80.325
80192065,80.325
80208684,80.325
80244900,80.325
80215419,81.6
80186940,81.6
80239932,81.6
80167498,82.875
80238110,82.875
80217772,84.15
80194946,84.15
80158875,84.15
80134779,85.425
80213657,85.425
80995991,86.7
80220000,87.975
80192063,87.975
80233611,89.25
80189646,89.25
80187307,90.525
80214743,90.525
81031650,91.8
80242378,94.35
81025973,94.35
80219802,94.35
80130625,95.625
80991827,95.625
80217689,95.625
80203094,98.175
80191989,98.175
80143362,99.45
80191990,99.45
81021631,102
80241044,104.55
80992672,104.55
81009808,104.55
80990725,104.55
81034635,105.825
81016360,105.825
80238607,105.825
80202176,108.375
80230423,108.375
80225595,108.375
80122209,109.65
80190946,109.65
80208906,110.925
81009815,110.925
80220761,110.925
81054383,110.925
81024557,110.925
81012943,112.2
80241779,112.2
80222256,112.2
80239629,112.2
80992499,113.475
80207606,113.475
80242081,113.475
81000863,113.475
81026677,113.475
80207473,114.75
80235268,114.75
80144145,114.75
80177782,114.75
81013112,114.75
81018239,114.75
81024494,114.75
81037733,114.75
81037283,114.75
80998296,116.025
80988835,116.025
80995576,116.025
80245041,116.025
80220228,116.025
81005266,116.025
81003736,117.3
80177300,117.3
80232501,117.3
81035889,118.575
81045720,118.575
80232989,118.575
80232404,119.85
81004099,119.85
80993648,119.85
80115118,119.85
80236421,121.125
80175147,121.125
80160994,121.125
81018181,121.125
80217312,121.125
80198661,121.125
80177400,121.125
80198585,122.4
80991809,122.4
80096984,122.4
81021098,122.4
80244708,122.4
80184625,122.4
80192186,123.675
81023713,123.675
80148210,123.675
80232330,124.95
80164779,124.95
80216541,124.95
80124722,124.95
81003741,124.95
81002685,124.95
81016339,124.95
81032375,124.95
80189630,126.225
80175421,126.225
81004511,126.225
80241071,126.225
80990534,126.225
80239565,126.225
80990336,127.5
80223997,127.5
80993095,128.775
81046255,128.775
80188579,130.05
81038598,130.05
80237006,131.325
80221109,133.875
80198632,136.425
80169469,137.7
80188823,137.7
80997602,137.7
80216302,140.25
81018067,144.075
80117542,145.35
80231903,147.9
81026327,149.175
80173387,150.45
80223052,151.725
80121387,151.725
81043135,153
81043473,159.375
80240537,165.75
81013626,175.95
80221016,181.05
81036190,38.25
81030409,45.9
81050375,51
81045860,66.3
81041271,67.575
81006826,68.85
80221271,71.4
80214087,73.95
81026008,75.225
80213715,75.225
80216779,75.225
80993404,75.225
80174687,76.5
81002929,76.5
81036542,76.5
81036199,77.775
81041272,77.775
81037077,77.775
81058497,77.775
80244853,79.05
80996192,80.325
81054495,81.6
80227677,81.6
81002876,81.6
80244973,82.875
80191048,82.875
81041273,82.875
81011598,84.15
80238020,84.15
81027753,85.425
81004321,87.975
80995737,89.25
80191046,90.525
81031939,100.725
80997613,103.275
80243600,105.825
81030976,105.825
81034010,107.1
81027190,107.1
81046796,108.375
80214706,109.65
80221584,109.65
81018455,109.65
80221677,110.925
80999977,110.925
81005044,110.925
80216758,110.925
80232502,112.2
80202352,113.475
80224060,113.475
80236341,114.75
80988257,114.75
81024100,114.75
80184676,114.75
81030855,114.75
81044248,114.75
80992501,116.025
80991400,116.025
80211638,116.025
81029737,117.3
81001494,118.575
80994020,118.575
80200961,119.85
80245356,119.85
81018120,119.85
80207371,121.125
81041391,121.125
80216928,122.4
81034012,122.4
80198859,123.675
80206910,124.95
80202273,126.225
81017011,126.225
80233408,130.05
60027945,66.3
80119186,77.775
80119194,51
80119189,96.9
80119187,73.95
1005494,119.85
80158391,182.325
60021590,161.925
80158547,201.45
20257393,207.825
60011729,235.875
80158390,147.9
80158482,182.325
80158481,195.075
60003405,159.375
20255593,161.925
80158389,172.125
60001404,156.825
21028086,174.675
80158543,187.425
80997867,117.3
70051840,178.5
80157134,204
80997863,118.575
80156940,195.075
80997859,137.7
80201618,168.3
80023921,61.2
70206819,118.575
19207412,244.8
70206820,119.85
70206824,118.575
80103383,116.025
20258084,204
80045818,62.475
284890,211.65
20717860,220.575
60004509,98.175
70021253,192.525
60001670,225.675
60002808,174.675
60002111,189.975
60000722,202.725
60003155,95.625
60021906,191.25
60031404,53.55
70065769,188.7
60036112,211.65
70117122,156.825
80229953,179.775
70018445,201.45
70012334,210.375
70019491,235.875
70067230,147.9
70039405,170.85
70034610,174.675
70034607,189.975
80223230,205.275
70075775,114.75
70060865,128.775
70049619,189.975
70114043,192.525
80114700,66.3
70063484,116.025
70205125,128.775
70062158,165.75
70116577,193.8
70123648,135.15
70114484,151.725
81033200,153
70108590,167.025
70113347,179.775
70101039,184.875
70089214,187.425
70114589,138.975
70127628,147.9
70126809,149.175
80201814,153
81016330,154.275
70115621,168.3
70123118,258.825
70113636,90.525
81016328,122.4
70127589,126.225
70185139,135.15
81002594,141.525
70150437,151.725
70139078,159.375
80236280,163.2
70158421,164.475
70134669,174.675
70253397,33.15
80145085,66.3
70235768,102
80236279,110.925
70213515,127.5
80038354,135.15
80093820,140.25
81030198,146.625
70139072,161.925
70242536,163.2
70176967,178.5
70198040,183.6
70202336,196.35
70279637,59.925
80049171,66.3
70262831,117.3
81016327,121.125
81002596,142.8
70229041,161.925
70258366,164.475
70236587,169.575
70219525,183.6
80170612,198.9
80201622,206.55
80208084,70.125
80027560,86.7
70306305,110.925
80178940,123.675
70219529,124.95
80038298,130.05
70299745,150.45
70275774,154.275
80032477,154.275
80084768,155.55
80201623,160.65
81010866,161.925
80084838,163.2
70292836,168.3
70273637,174.675
80152091,30.6
80171439,67.575
80003153,68.85
80003152,68.85
80003151,68.85
80003150,68.85
70296573,70.125
80158376,102
81016324,114.75
80038439,131.325
80011541,144.075
80039595,160.65
80023851,161.925
80165732,172.125
70303426,182.325
80032472,184.875
80026431,34.425
80197303,68.85
70296574,70.125
80012477,70.125
70309257,70.125
80012520,70.125
80016471,109.65
80102080,112.2
70306701,113.475
70296733,118.575
80087933,122.4
80015280,123.675
80209356,127.5
80095641,130.05
81002597,136.425
80161826,136.425
80089199,141.525
80115686,145.35
80044888,145.35
80050106,149.175
81016322,150.45
80085013,158.1
80176698,161.925
80165850,161.925
81002864,161.925
80079229,168.3
80087743,169.575
80094964,216.75
81059812,62.475
80144358,75.225
80094358,103.275
80128692,104.55
80066798,104.55
80105342,105.825
80147318,105.825
80102579,112.2
80190147,113.475
80124947,114.75
80076581,116.025
80058979,117.3
80131168,121.125
80102305,124.95
80155902,127.5
80164032,127.5
80131240,131.325
80093104,133.875
80167699,135.15
81043343,136.425
80066073,136.425
80227113,138.975
80172469,144.075
80097361,145.35
80157890,146.625
80207445,150.45
80106036,150.45
80108518,164.475
80203790,169.575
81016045,172.125
80137461,178.5
80115858,184.875
80158042,189.975
80166185,205.275
80101096,29.325
80106307,31.875
80107987,56.1
80108147,65.025
80147908,71.4
80216268,79.05
80160987,86.7
80142615,89.25
80135149,91.8
80168052,93.075
81016318,94.35
80118004,95.625
80104318,98.175
80208635,100.725
80128657,104.55
80162195,107.1
80098842,110.925
80098810,112.2
80031800,114.75
80127559,114.75
80191356,116.025
80135296,116.025
80190148,117.3
80156772,117.3
80132411,117.3
80123740,119.85
80154884,119.85
80202605,123.675
80993684,124.95
80147403,126.225
80993149,127.5
80996349,130.05
80996343,131.325
80108609,132.6
80177441,133.875
81047677,135.15
80170301,136.425
80187205,136.425
80221637,136.425
80994426,138.975
81016193,140.25
80195654,140.25
81016317,141.525
80221317,144.075
80158084,144.075
80206917,146.625
80994573,147.9
80201820,153
80238637,161.925
80998565,163.2
80192420,164.475
80206827,168.3
81035109,168.3
80187618,173.4
80171598,177.225
80149064,17.85
80994423,192.525
80990811,207.825
80186862,24.225
80217135,48.45
80158588,56.1
80158579,56.1
80158580,56.1
80158581,56.1
80217436,70.125
80134827,77.775
80213403,80.325
80232894,87.975
80127558,93.075
80994442,96.9
80217495,96.9
80206758,102
81036745,107.1
80206057,108.375
80227554,110.925
80168188,113.475
80197427,113.475
80191357,114.75
80191358,114.75
80238655,114.75
80186731,114.75
81000505,116.025
80160759,117.3
80107656,117.3
80174177,117.3
81035108,117.3
80195835,118.575
80182034,119.85
80216543,119.85
80209796,119.85
80224167,122.4
80182411,123.675
80117263,124.95
81014988,128.775
80242926,130.05
80199682,132.6
80988892,135.15
81035731,135.15
81059444,137.7
80239831,15.3
81026251,159.375
80180851,165.75
81008536,28.05
81001809,30.6
80209006,30.6
81010212,44.625
80210691,51
80195429,79.05
81002591,84.15
80234491,94.35
81005561,95.625
80174436,100.725
81026329,103.275
81045052,104.55
80204923,110.925
80245121,112.2
80190463,112.2
81025946,114.75
81039161,114.75
81009823,116.025
80224055,116.025
80222042,117.3
80238204,118.575
80144280,119.85
81030789,121.125
80242446,121.125
81024332,123.675
81048554,123.675
81050192,126.225
81016592,126.225
81002412,131.325
81051688,140.25
80244681,31.875
81004748,36.975
81002195,48.45
81034980,51
80186796,66.3
81049949,76.5
80231156,80.325
80238013,105.825
81029841,108.375
80231468,109.65
81050190,109.65
80998967,114.75
81034317,117.3
80245601,121.125
70130483,94.35
70197459,102
70246439,95.625
80205563,28.05
80046144,93.075
70291096,94.35
80012535,93.075
80235766,24.225
80073100,91.8
80031038,94.35
80238351,99.45
80065930,105.825
80236224,30.6
81028556,57.375
80095193,95.625
80112370,100.725
80158854,33.15
81028560,90.525
80158155,91.8
81031038,29.325
81018860,56.1
81028574,95.625
80205442,99.45
81035127,30.6
81006335,30.6
81021243,30.6
80235524,30.6
80999069,75.225
70048905,161.925
80118841,36.975
70100448,100.725
80208176,29.325
70165189,91.8
70124268,100.725
80020036,58.65
70307570,56.1
80020131,58.65
70250369,90.525
70286029,58.65
70286028,58.65
80182621,76.5
70291094,93.075
80065492,28.05
70304298,3.825
80014637,57.375
80092837,70.125
70301472,94.35
80019930,94.35
70308278,119.85
80165221,28.05
80019931,91.8
80020132,96.9
80163222,28.05
80241537,29.325
80241616,31.875
80141858,31.875
80135563,85.425
80095089,91.8
80112371,93.075
80107372,93.075
80161108,112.2
80154176,122.4
80151644,30.6
80191081,58.65
80182622,82.875
80232740,107.1
80161029,109.65
80222177,110.925
81046846,123.675
81018634,36.975
81018563,56.1
81018565,56.1
81001412,73.95
81021976,58.65
81001413,65.025
80995687,84.15
80995081,87.975
70221569,30.6
70221570,30.6
70221571,58.65
70242897,29.325
70242898,30.6
80081337,54.825
70295415,28.05
70242900,30.6
70242899,30.6
70271592,99.45
80177339,138.975
81048910,56.1
80118280,59.925
80177834,109.65
81048916,28.05
80173001,103.275
80135585,132.6
81048914,28.05
81011096,86.7
80039136,131.325
70073018,147.9
70065112,126.225
70087541,144.075
80171125,131.325
80113667,186.15
80098467,114.75
80039789,1.275
80078037,1.275
80227186,1.275
70213238,5.1
70202593,1.275
70228154,1.275
70213237,1.275
70254851,1.275
70304244,1.275
70293417,1.275
80021966,3.825
80009361,1.275
80000063,16.575
81014811,1.275
80179371,1.275
80175802,2.55
80067617,3.825
70301553,6.375
80013249,8.925
80174683,1.275
80131415,1.275
80161851,1.275
80236357,1.275
70202600,1.275
70202577,1.275
81033445,1.275
80016571,3.825
80128338,1.275
80173925,1.275
80114588,1.275
70204995,2.55
81020716,1.275
70204980,1.275
80047032,1.275
70153404,12.75
80136795,8.925
70205710,1.275
80106150,1.275
80108846,1.275
80123567,1.275
70157152,8.925
70155610,10.2
70204970,1.275
70205014,1.275
70204957,3.825
70155618,8.925
70213196,1.275
70202579,1.275
70153374,2.55
70157231,5.1
80109038,1.275
80047031,1.275
70204989,2.55
80065146,2.55
70309457,2.55
70142437,2.55
70273371,1.275
80037129,1.275
80134093,1.275
70213130,1.275
80094386,1.275
80108844,1.275
80111275,1.275
70303288,1.275
70303287,1.275
80121872,1.275
80202859,1.275
70205024,5.1
70266998,1.275
70204955,1.275
70201870,1.275
70205713,1.275
80235135,1.275
80154638,1.275
80111710,1.275
80234795,1.275
70303289,1.275
80235325,1.275
80047200,1.275
80144588,3.825
70204981,6.375
70302572,1.275
70304252,1.275
81059684,1.275
80235139,1.275
80140939,1.275
80108773,1.275
80111881,1.275
80140362,1.275
80087347,1.275
80136786,1.275
70198116,11.475
80205232,1.275
80126214,1.275
80031595,1.275
80126211,1.275
80126185,1.275
80091783,1.275
70297144,1.275
80066800,1.275
80112075,1.275
70303291,1.275
80141033,1.275
80140938,1.275
80140617,1.275
80160597,1.275
80122233,1.275
81025309,1.275
80157645,2.55
70243132,3.825
70157294,7.65
70143811,7.65
70136120,11.475
80006149,1.275
80222025,1.275
80029102,1.275
80037176,1.275
80126875,1.275
80154508,1.275
70296735,1.275
80177986,1.275
80108847,1.275
80112079,1.275
80112186,1.275
80112077,1.275
80140490,1.275
80190518,1.275
81020692,1.275
80140364,1.275
80120301,1.275
80122240,1.275
80122193,1.275
80001101,1.275
70140447,1.275
80009097,2.55
80189183,1.275
81059603,1.275
80005588,1.275
80156950,1.275
80119451,1.275
80005332,1.275
70251519,1.275
80091781,1.275
80098046,1.275
80116687,1.275
80165487,1.275
80165295,1.275
80111554,1.275
80111650,1.275
80184358,1.275
80037484,1.275
80121873,1.275
80102266,1.275
80119381,1.275
70283263,1.275
70302573,2.55
80122239,3.825
70171957,7.65
70136135,8.925
80117291,1.275
80090370,1.275
80094557,1.275
80118889,1.275
80118873,1.275
81059643,1.275
80048569,1.275
80189451,1.275
80098047,1.275
80100933,1.275
80046599,1.275
80122232,1.275
80024132,1.275
80042371,1.275
80109535,1.275
80188351,1.275
80183878,1.275
80162136,1.275
80091779,1.275
80091778,1.275
80178404,1.275
81025218,1.275
80244601,1.275
80108494,1.275
80111845,1.275
80111556,1.275
80133781,1.275
80244539,1.275
80243899,1.275
80163369,1.275
80122186,1.275
80122192,1.275
80111818,1.275
80111683,1.275
80116939,1.275
80036662,1.275
80122191,1.275
80119382,1.275
80045203,1.275
80138584,1.275
80102160,1.275
80180601,1.275
80120200,1.275
80036412,1.275
80026032,1.275
80090673,2.55
80119379,2.55
80126877,2.55
80989891,2.55
80108985,3.825
70258489,3.825
80210887,3.825
80156047,3.825
80993816,5.1
70177067,6.375
70227189,6.375
70143842,8.925
80040119,1.275
80103331,1.275
80185622,1.275
80123729,1.275
80186252,1.275
81025263,1.275
80228129,1.275
80162114,1.275
80987077,1.275
80028965,1.275
80244363,1.275
80157390,1.275
80185369,1.275
80106265,1.275
80113641,1.275
80065182,1.275
80078197,1.275
80188605,1.275
80154689,1.275
80158803,1.275
80161700,1.275
80163277,1.275
80188730,1.275
80158817,1.275
80155793,1.275
80150604,1.275
80158801,1.275
80170688,1.275
80163266,1.275
80204927,1.275
80204929,1.275
80993794,1.275
80134109,1.275
80158044,1.275
80993756,1.275
80987113,1.275
81032867,1.275
80123950,1.275
80108473,1.275
80117627,1.275
80123792,1.275
80128756,1.275
80126879,1.275
80157244,1.275
80158301,1.275
80179556,1.275
80116839,1.275
80158168,1.275
80113482,1.275
80100106,1.275
80160504,1.275
80119125,1.275
80109415,1.275
80066079,1.275
80103318,2.55
80194367,2.55
80116626,2.55
80067942,2.55
80184422,2.55
80022632,2.55
70305043,3.825
80149594,3.825
80109536,3.825
70242079,5.1
70260729,5.1
80987209,5.1
80018046,5.1
80004462,5.1
70210883,6.375
70197042,6.375
70269429,6.375
80073432,8.925
80057749,1.275
80174918,1.275
80214010,1.275
80165072,1.275
80158649,1.275
80199032,1.275
80181555,1.275
80138915,1.275
80217743,1.275
81025361,1.275
80234414,1.275
80174145,1.275
80059446,1.275
81044365,1.275
80997225,1.275
80176866,1.275
80198001,1.275
80190279,1.275
80114919,1.275
80221279,1.275
81003648,1.275
80176771,1.275
80176878,1.275
80173623,1.275
81027384,1.275
80992963,1.275
80244929,1.275
80165247,1.275
81012487,1.275
81033645,1.275
80225526,1.275
81032872,1.275
80239640,1.275
81020635,1.275
81019520,1.275
80199051,1.275
80216146,1.275
81045308,1.275
80091880,1.275
81004162,1.275
80189208,1.275
80173711,1.275
81029634,1.275
80197912,1.275
80225915,1.275
80180373,1.275
70153390,15.3
70142386,19.125
80196657,2.55
80160755,2.55
80157752,2.55
80161628,2.55
80178897,2.55
80128686,2.55
80092878,2.55
80118092,2.55
80233447,2.55
70302484,3.825
80190407,3.825
80201750,3.825
80024103,3.825
80011206,3.825
80023289,3.825
70202589,5.1
80131479,5.1
80062047,5.1
80994754,5.1
70283260,5.1
70302007,5.1
70302182,5.1
70281323,5.1
70272479,6.375
80031377,6.375
70281526,6.375
80023644,7.65
70269479,7.65
70196145,8.925
80239798,10.2
70143860,10.2
80161848,1.275
80241960,1.275
80191369,1.275
80990612,1.275
80992787,1.275
80182123,1.275
81028791,1.275
80241003,1.275
81012415,1.275
80156538,1.275
80241103,1.275
80213803,1.275
80118100,1.275
81004280,1.275
81022683,1.275
81049479,1.275
81026986,1.275
80177342,1.275
80241855,1.275
80240840,1.275
80206395,1.275
80194813,1.275
80988815,1.275
80165437,1.275
80233223,1.275
81020868,1.275
81042804,1.275
80993613,1.275
80998058,1.275
81032874,1.275
80236408,1.275
81017545,1.275
81049674,1.275
80242916,1.275
81049578,1.275
81020653,1.275
80229417,1.275
81012978,1.275
81049511,1.275
80228923,1.275
81049739,1.275
80212701,1.275
81049544,1.275
81000509,1.275
80194558,1.275
80229034,1.275
80998331,1.275
80198511,1.275
80191074,1.275
80190510,1.275
80166467,1.275
80210736,1.275
80996949,1.275
80192577,1.275
80117551,1.275
80179900,1.275
81013015,1.275
70140391,19.125
80221272,2.55
80144146,2.55
80217151,2.55
80000770,2.55
80107514,2.55
80036140,2.55
80158104,2.55
81029884,2.55
80215507,2.55
80097771,2.55
80084164,2.55
80158516,2.55
80128275,2.55
80050063,3.825
80117781,3.825
80195522,3.825
80107369,3.825
80063740,3.825
80100105,3.825
81029570,3.825
80095299,3.825
80156006,3.825
80117748,3.825
80077417,3.825
80113701,3.825
80140955,3.825
80066080,5.1
80046347,6.375
80024057,6.375
80127001,6.375
80008434,6.375
70283261,6.375
70296346,7.65
80212301,7.65
70197057,8.925
70245163,10.2
70185015,10.2
81054849,1.275
80186926,1.275
81019771,1.275
80156799,1.275
80231373,1.275
80989924,1.275
80194956,1.275
80213588,1.275
80241474,1.275
81002391,1.275
80201543,1.275
80184771,1.275
81045349,1.275
80203254,1.275
80993627,1.275
80241590,1.275
80242137,1.275
80205595,1.275
80220655,1.275
80188935,1.275
80204364,1.275
80186863,1.275
80209013,1.275
80241248,1.275
80202258,1.275
81012998,1.275
80244627,1.275
70143825,17.85
80200027,2.55
80198505,2.55
80175351,2.55
70205672,2.55
80057883,2.55
80209553,2.55
80217769,2.55
81023023,2.55
80190086,2.55
80113037,2.55
80233218,2.55
80117809,2.55
80095697,2.55
80178687,2.55
80179394,2.55
80161728,2.55
80223989,2.55
80133311,3.825
80113647,3.825
80053653,3.825
81003033,3.825
80161497,3.825
80199128,3.825
80010778,3.825
80057281,3.825
80057918,5.1
80126646,5.1
80176842,5.1
80160037,5.1
80066227,5.1
80065386,5.1
80025384,5.1
80091341,6.375
80020542,6.375
80027042,6.375
80027158,6.375
80036165,6.375
70140358,6.375
80029145,6.375
80027159,6.375
80024232,6.375
70281312,7.65
80171362,7.65
70283264,7.65
70242081,8.925
80997687,1.275
80996973,1.275
80237329,1.275
70155574,10.2
70208520,1.275
70235731,1.275
80106338,1.275
80159732,1.275
70266023,1.275
81032659,1.275
70230417,1.275
70294800,1.275
80231523,2.55
80224314,1.275
81032669,1.275
80233104,1.275
70264078,2.55
70172485,3.825
80102162,1.275
80042177,1.275
81013148,2.55
80205440,3.825
81032626,1.275
80045925,1.275
80989848,1.275
80042307,2.55
80020540,2.55
80008583,3.825
80135640,7.65
80195377,1.275
80122238,1.275
80104022,1.275
80194184,1.275
80097072,1.275
81026477,1.275
80063989,2.55
80029103,3.825
70281343,5.1
80990571,1.275
80183199,1.275
81037237,1.275
80208115,2.55
80162994,2.55
80232852,3.825
80018869,5.1
80036407,6.375
80226279,1.275
80193475,1.275
80211576,2.55
80174902,3.825
80208052,3.825
80138030,3.825
80072207,3.825
80244996,1.275
80049832,1.275
80244783,1.275
80243216,1.275
70301529,2.55
80991060,2.55
80220541,2.55
80213025,3.825
80134695,3.825
81034099,6.375
80117560,10.2
80239306,1.275
70205018,1.275
70153408,2.55
80237311,1.275
80192950,1.275
70266992,1.275
70157434,2.55
70157452,1.275
70229514,1.275
80025923,1.275
80081705,1.275
80157714,1.275
70136114,7.65
80094387,1.275
80035689,1.275
80121973,1.275
70157196,3.825
70136129,5.1
80040089,1.275
81008283,1.275
80136785,1.275
70236561,2.55
70157266,2.55
80040118,1.275
80179831,1.275
70281026,1.275
80035685,1.275
80035684,1.275
70304256,2.55
70250398,2.55
80083261,2.55
80083330,2.55
70136122,10.2
70299043,1.275
81059663,1.275
81029301,1.275
80175913,1.275
70281022,2.55
80170109,2.55
70300472,3.825
70177084,3.825
70136152,5.1
70140450,6.375
70143836,6.375
70140438,8.925
70136126,10.2
70305217,1.275
80178427,1.275
80166481,1.275
80002999,1.275
80176234,1.275
80126566,1.275
80159897,1.275
